id,question,choices,label
547,Which type of scientist would study the relationship between simple machines and energy?,"{""text"": [""chemist"", ""biologist"", ""physicist"", ""geologist""], ""label"": [""A"", ""B"", ""C"", ""D""]}",
704,What happens when water flows over a rock for a long period of time?,"{""text"": [""erosion"", ""flooding"", ""breakage"", ""evaporation""], ""label"": [""A"", ""B"", ""C"", ""D""]}",
529,People are developing electric cars that would replace gasoline-burning cars. One major advantage of the electric car is that it,"{""text"": [""accelerates faster."", ""causes less pollution."", ""gives a smoother ride."", ""needs no battery.""], ""label"": [""A"", ""B"", ""C"", ""D""]}",
2160,A scientist studies the remains of two extinct animals to learn more about how they lived. She determines that one animal was a carnivore and the other was an herbivore. Which of the following did the scientist most likely compare to make this conclusion?,"{""text"": [""the number of bones in the animals"", ""the size of the animals"", ""the body covering of the animals"", ""the skull of the animals""], ""label"": [""A"", ""B"", ""C"", ""D""]}",
146,"Which of these can be described as a system of stars, gases, dust, and other matter that orbits a common center of gravity?","{""text"": [""an asteroid"", ""a galaxy"", ""a nebula"", ""a comet""], ""label"": [""A"", ""B"", ""C"", ""D""]}",
433,Which sentence about the periodic table of elements is true?,"{""text"": [""All elements in period 2 are metals."", ""All elements in group 18 are metals."", ""Metals are found on the left side of the periodic table."", ""Metals are found on the right side of the periodic table.""], ""label"": [""A"", ""B"", ""C"", ""D""]}",
2021,What is the main source of energy for the water cycle?,"{""text"": [""the Sun"", ""fossil fuels"", ""clouds"", ""the ocean""], ""label"": [""A"", ""B"", ""C"", ""D""]}",
2106,Most underground caves are formed by the action of water on,"{""text"": [""granite"", ""limestone"", ""sandstone"", ""shale""], ""label"": [""A"", ""B"", ""C"", ""D""]}",
1885,Some machines can remove the salt that is in seawater. How does removing salt from seawater most help people?,"{""text"": [""provides useable drinking water"", ""creates cleaner water for rivers"", ""enables more fish to live in lake water"", ""allows more plants to grow along rivers""], ""label"": [""A"", ""B"", ""C"", ""D""]}",
377,Why are many telescopes used far from cities?,"{""text"": [""The light from the cities makes it hard to see stars."", ""The noise from the cities vibrates the telescopes."", ""The power lines from the cities produce interference waves."", ""The pollution from the cities reflects starlight.""], ""label"": [""A"", ""B"", ""C"", ""D""]}",
1279,Which action causes a chemical change?,"{""text"": [""leaves dropping from a tree"", ""leaves blowing in the wind"", ""leaves being burned in a fire"", ""leaves being crushed into pieces""], ""label"": [""A"", ""B"", ""C"", ""D""]}",
734,What is the process called when an acid and a base combine to produce water and salt?,"{""text"": [""neutralization"", ""dilution"", ""titration"", ""physical reaction""], ""label"": [""A"", ""B"", ""C"", ""D""]}",
2095,Which adaptation allows a walrus to stay warm in cold water?,"{""text"": [""reddish coat"", ""bristly mustache"", ""wrinkled skin"", ""thick layer of blubber""], ""label"": [""A"", ""B"", ""C"", ""D""]}",
1010,"When liquid water freezes, it forms ice. What is the physical state of an ice cube?","{""text"": [""gas"", ""solid"", ""liquid"", ""plasma""], ""label"": [""A"", ""B"", ""C"", ""D""]}",
786,During which chemical process is energy absorbed?,"{""text"": [""iron nails rusting"", ""candles burning"", ""vegetables rotting"", ""plants photosynthesizing""], ""label"": [""A"", ""B"", ""C"", ""D""]}",
2181,"When a red bull (RR) is bred with a white cow (WW), a roan calf (RW) is sometimes produced. If a roan bull (RW) is bred with a roan cow (RW), what is the most likely outcome of the offspring?","{""text"": [""1 red, 1 white, and 2 roan"", ""0 red, 1 white, and 3 roan"", ""2 red, 2 white, and 0 roan"", ""0 red, 0 white, and 4 roan""], ""label"": [""A"", ""B"", ""C"", ""D""]}",
479,An Earth year is the length of time it takes for,"{""text"": [""Earth to rotate once on its axis"", ""the Moon to revolve once around Earth"", ""the Sun to revolve once around Earth"", ""Earth to revolve once around the Sun""], ""label"": [""A"", ""B"", ""C"", ""D""]}",
1740,Sunlight passes through the windows of a car and causes the car seats to get hot. Which type of energy flow is involved in heating the seats?,"{""text"": [""conduction"", ""convection"", ""insulation"", ""radiation""], ""label"": [""A"", ""B"", ""C"", ""D""]}",
1658,Which of the following tools is most useful for tightening a small mechanical fastener?,"{""text"": [""chisel"", ""pliers"", ""sander"", ""saw""], ""label"": [""A"", ""B"", ""C"", ""D""]}",
1695,A balloon filled with helium gas is set free and starts to move upward. Which of the following best explains why the helium balloon moves upward?,"{""text"": [""The density of helium is less than the density of air."", ""The air resistance lifts the balloon up."", ""There is no gravity acting on the helium balloons."", ""The wind blows the balloon upward.""], ""label"": [""A"", ""B"", ""C"", ""D""]}",
1230,Which of the following statements applies to all states of matter?,"{""text"": [""Matter takes the shape of its container."", ""Matter is made up of particles that are stationary."", ""Matter consists of tightly packed particles."", ""Matter is made up of particles called atoms.""], ""label"": [""A"", ""B"", ""C"", ""D""]}",
578,Chemical pesticides are sometimes sprayed on crops to kill insects that eat the crops. People have different viewpoints about the use of pesticides on crops. What might be a concern about using pesticides on the crops?,"{""text"": [""Will the food ripen?"", ""Will the food stay fresh?"", ""Will the food harm humans?"", ""Will the food harm bugs in the home?""], ""label"": [""A"", ""B"", ""C"", ""D""]}",
1706,One cause of heat in a car engine is caused by friction between parts. Which of these reduces the amount of heat produced by friction?,"{""text"": [""fan"", ""oil"", ""gasoline"", ""battery""], ""label"": [""A"", ""B"", ""C"", ""D""]}",
281,Species are classified based on their characteristics. Which characteristic identifies two organisms as members of one species? The organisms,"{""text"": [""can produce fertile offspring."", ""can communicate easily."", ""will defend their territory."", ""will move from place to place.""], ""label"": [""A"", ""B"", ""C"", ""D""]}",
1061,The topography of Nevada is dominated by basins and mountain ranges associated with which geological phenomena?,"{""text"": [""faults"", ""trenches"", ""hot spots"", ""hydrothermal vents""], ""label"": [""A"", ""B"", ""C"", ""D""]}",
1277,Increased nutrient levels in lakes can cause ecological changes that result in the death of many fish. At what point in the hydrological cycle are most nutrients deposited into lakes?,"{""text"": [""runoff"", ""evaporation"", ""precipitation"", ""transpiration""], ""label"": [""A"", ""B"", ""C"", ""D""]}",
312,Which object best reflects light?,"{""text"": [""gray door"", ""white floor"", ""black sweater"", ""brown carpet""], ""label"": [""A"", ""B"", ""C"", ""D""]}",
1402,A fox grows thicker fur as a season changes. This adaptation helps the fox to,"{""text"": [""find food"", ""keep warmer"", ""grow stronger"", ""escape from predators""], ""label"": [""A"", ""B"", ""C"", ""D""]}",
1528,"Isabel goes jogging for two miles on a sunny afternoon. At the end of her run, she is warmer. As Isabel jogs, which function does the skin perform to help stabilize her body temperature?","{""text"": [""Her skin exchanges oxygen and carbon dioxide."", ""Her skin produces red blood cells."", ""Her skin releases hormones."", ""Her skin discharges water.""], ""label"": [""A"", ""B"", ""C"", ""D""]}",
54,Which is the greatest impact humans have had on the carbon cycle?,"{""text"": [""clear-cutting forests"", ""manufacturing plastics"", ""burning fossil fuels"", ""growing agricultural crops""], ""label"": [""A"", ""B"", ""C"", ""D""]}",
70,"When light is bounced off a mirror, the light is","{""text"": [""reflected."", ""refracted."", ""absorbed."", ""diffracted.""], ""label"": [""A"", ""B"", ""C"", ""D""]}",
161,"Typically, sedimentary rocks are formed","{""text"": [""only in erupting volcanoes."", ""only under great pressure and high temperatures."", ""below Earth's surface as magma cools and crystallizes."", ""from materials that settle.""], ""label"": [""A"", ""B"", ""C"", ""D""]}",
348,Eye color is a physical trait. Which statement best explains why a child has a specific eye color?,"{""text"": [""Eye color is a learned trait."", ""Eye color is an inherited trait."", ""Eye color is a trait that changes over time."", ""Eye color is a trait that happens by chance.""], ""label"": [""A"", ""B"", ""C"", ""D""]}",
1199,"Which of these are broken down during chemical, but not physical, changes?","{""text"": [""elements"", ""mixtures"", ""solutions"", ""compounds""], ""label"": [""A"", ""B"", ""C"", ""D""]}",
1078,The process by which water vapor in the atmosphere cools and becomes a liquid is called,"{""text"": [""evaporation."", ""perspiration."", ""condensation."", ""transportation.""], ""label"": [""A"", ""B"", ""C"", ""D""]}",
1507,Jenny's class made an instrument to measure air pressure. The instrument is a,"{""text"": [""thermometer."", ""rain gauge."", ""barometer."", ""wind vane.""], ""label"": [""A"", ""B"", ""C"", ""D""]}",
1348,"In order to grow two of the exact same plants, a person would reproduce them asexually because the","{""text"": [""genetic diversity is greater."", ""offspring would be genetically identical."", ""recessive traits would emerge."", ""negative traits are suppressed.""], ""label"": [""A"", ""B"", ""C"", ""D""]}",
1815,"Rocks that contain fragments of bones, shells, and plant remains are most likely","{""text"": [""crystals."", ""igneous."", ""sedimentary."", ""metamorphic.""], ""label"": [""A"", ""B"", ""C"", ""D""]}",
1208,The range of all forms of radiant energy is called the,"{""text"": [""video spectrum."", ""audio spectrum."", ""color spectrum."", ""electromagnetic spectrum.""], ""label"": [""A"", ""B"", ""C"", ""D""]}",
1780,"A strawberry farmer finds that, after a hard freeze, some of his strawberries are still alive. Which best explains why these strawberries were able to survive?","{""text"": [""They have larger leaves to protect the fruit than the other strawberries."", ""They have different genetic variations that cause them to be more resistant to cold temperatures."", ""They are able to reproduce more quickly than the other strawberries."", ""The color of the strawberries is darker, and they maintain their temperature better than other strawberries.""], ""label"": [""A"", ""B"", ""C"", ""D""]}",
